season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2022,REG,2,Richie James,WR,NYG,6.55,2.498908914183721,8.756666666666666,26.221490243050354,5,6,83.33333333333334,51.0,0,2.1400000000000006,4.151555002708937,-2.0115550027089366,00-0034286,Richard,James,80,R.James
2022,REG,2,Rashod Bateman,WR,BAL,6.545714285714285,2.9984574593248494,12.439999999999998,26.825211015957112,4,7,57.14285714285714,108.0,1,21.360000000000003,11.108339849857657,10.251660150142346,00-0036550,Rashod,Bateman,7,R.Bateman
2022,REG,2,Mark Andrews,TE,BAL,6.488000000000001,2.8842144301168364,11.339090909090908,38.42338734520362,9,11,81.81818181818183,104.0,1,3.416666666666666,3.54732267389156,-0.13065600722489412,00-0034753,Mark,Andrews,89,M.Andrews
2022,REG,2,Cooper Kupp,WR,LAR,6.418333333333334,3.282725943486168,8.604285714285714,44.23797282409107,11,14,78.57142857142857,108.0,2,3.994545454545454,3.626202816421157,0.36834263812429713,00-0033908,Cooper,Kupp,10,C.Kupp
2022,REG,2,Travis Kelce,TE,KC,6.41,3.4276342815943233,9.467142857142857,26.965332031249993,5,7,71.42857142857143,51.0,0,4.712,4.02190127494381,0.6900987250561901,00-0030506,Travis,Kelce,87,T.Kelce
2022,REG,2,Ashton Dulin,WR,IND,6.2942857142857145,1.6826812997266696,13.207142857142857,31.86722277756713,5,7,71.42857142857143,79.0,0,2.579999999999999,2.488949319747462,0.09105068025253704,00-0035021,Ashton,Dulin,16,A.Dulin
2022,REG,2,Sterling Shepard,WR,NYG,6.269,2.841883675808938,8.61,42.970504566551874,6,10,60.0,34.0,0,1.9733333333333338,2.9972452464470507,-1.0239119131137169,00-0032385,Sterling,Shepard,3,S.Shepard
2022,REG,2,Brandon Aiyuk,WR,SF,6.2525,2.4723742018198527,10.286249999999999,46.891560772693595,5,8,62.5,63.0,0,5.468000000000002,6.843549020157843,-1.375549020157841,00-0036261,Brandon,Aiyuk,11,B.Aiyuk
2022,REG,2,Dezmon Patmon,WR,IND,6.25,1.2262951673734932,14.22166666666667,29.41298128296164,2,6,33.33333333333333,24.0,0,3.979999999999997,3.0590499822587844,0.9209500177412124,00-0036228,Dezmon,Patmon,10,D.Patmon
2022,REG,2,Jaylen Waddle,WR,MIA,6.240526315789474,3.0653776445119836,10.115789473684213,50.66694785680394,11,19,57.89473684210527,171.0,2,7.586363636363635,3.9744435847500084,3.6119200516136267,00-0036613,Jaylen,Waddle,17,J.Waddle
2022,REG,2,Scott Miller,WR,TB,6.1975,2.89602828305602,16.323749999999997,44.83315023345234,3,8,37.5,34.0,0,2.099999999999999,2.8255100288487633,-0.7255100288487641,00-0035298,Scott,Miller,10,S.Miller
2022,REG,2,Tyler Conklin,TE,NYJ,6.1675,4.969188686081047,5.0344444444444445,10.882670829830671,6,9,66.66666666666666,40.0,0,4.413333333333334,6.071368203669294,-1.6580348703359604,00-0034270,Tyler,Conklin,83,T.Conklin
2022,REG,2,Treylon Burks,WR,TEN,5.9433333333333325,3.1353522910888203,7.466666666666666,21.851526680323875,4,6,66.66666666666666,47.0,0,3.7525000000000013,4.920247666093573,-1.1677476660935717,00-0037742,Treylon,Burks,16,T.Burks
2022,REG,2,Marquise Brown,WR,ARI,5.911818181818182,3.1034959528437467,9.518181818181818,41.559163259635625,6,11,54.54545454545454,68.0,0,4.214999999999999,4.521397620051251,-0.3063976200512517,00-0035662,Marquise,Brown,2,M.Brown
2022,REG,2,CeeDee Lamb,WR,DAL,5.835454545454545,2.7820174330531997,9.203636363636365,56.07000443066017,7,11,63.63636363636363,75.0,0,3.684285714285714,4.243345584825582,-0.5590598705398682,00-0036358,Cedarian,Lamb,88,C.Lamb
2022,REG,2,Jakobi Meyers,WR,NE,5.789999999999999,2.8381068202066726,9.07076923076923,38.70798319327731,9,13,69.23076923076923,95.0,0,2.5855555555555543,2.660015816014897,-0.07446026045934273,00-0034960,Jakobi,Meyers,16,J.Meyers
2022,REG,2,Robby Anderson,WR,CAR,5.648,4.063446952456887,8.694,20.233662260286724,3,5,60.0,32.0,0,3.3533333333333295,4.678904328750794,-1.3255709954174644,00-0032688,Robby,Anderson,3,R.Anderson
2022,REG,2,Curtis Samuel,WR,WAS,5.589999999999999,5.762479574454171,6.102222222222223,13.378480426786194,7,9,77.77777777777779,78.0,1,5.628571428571428,5.179306385427172,0.44926504314425575,00-0033282,Curtis,Samuel,10,C.Samuel
2022,REG,2,Zach Ertz,TE,ARI,5.56375,3.1521397236132924,5.90090909090909,25.76509347834716,8,11,72.72727272727273,75.0,0,4.29,4.015117668878986,0.274882331121014,00-0030061,Zachary,Ertz,86,Z.Ertz
2022,REG,2,D.J. Moore,WR,CAR,5.543333333333333,2.3617637980198194,12.160000000000002,33.96015639545708,3,6,50.0,43.0,1,0.853333333333334,3.2191815282294556,-2.3658481948961216,00-0034827,Denniston,Moore,2,D.Moore
2022,REG,2,Deebo Samuel,WR,SF,5.5425,4.469815156102869,-0.15499999999999994,-0.5299447261952246,5,6,83.33333333333334,44.0,0,9.138,7.82968889982576,1.3083111001742402,00-0035719,Tyshun,Samuel,19,D.Samuel
2022,REG,2,Stefon Diggs,WR,BUF,5.529333333333333,3.1766705067104843,10.861333333333333,48.31124158586128,12,15,80.0,148.0,3,2.4050000000000007,2.471303315884048,-0.06630331588404736,00-0031588,Stefon,Diggs,14,S.Diggs
2022,REG,2,Marvin Jones,WR,JAX,5.433999999999999,2.6236097774912364,13.773999999999997,35.041212984634164,3,5,60.0,33.0,0,1.4633333333333336,3.219445307032705,-1.7561119736993713,00-0029293,Marvin,Jones,11,M.Jones
2022,REG,2,Josh Palmer,WR,LAC,5.403333333333333,4.487512056415436,7.678749999999997,25.776267203759655,4,8,50.0,30.0,1,3.1700000000000017,3.7354673964198497,-0.565467396419848,00-0036988,Josh,Palmer,5,J.Palmer
2022,REG,2,Noah Brown,WR,DAL,5.340000000000001,1.917144220315152,15.718,43.52569782897652,5,5,100.0,91.0,1,3.8659999999999997,5.721026360934775,-1.855026360934775,00-0033591,Noah,Brown,85,N.Brown
2022,REG,2,Evan Engram,TE,JAX,5.32,2.8901962667994785,3.976249999999998,16.18500050880227,7,8,87.5,46.0,0,4.145714285714288,3.8565309519553597,0.289183333758928,00-0033881,Evan,Engram,17,E.Engram
2022,REG,2,Chase Claypool,WR,PIT,5.2700000000000005,2.1855625754446093,4.916666666666668,11.45631067961165,4,6,66.66666666666666,26.0,0,1.692499999999999,1.483372894287843,0.20912710571215598,00-0036326,Chase,Claypool,11,C.Claypool
2022,REG,2,Jarvis Landry,WR,NO,5.213333333333334,5.271688407996039,4.032000000000002,4.029501708940458,4,5,80.0,25.0,0,3.7474999999999996,4.325022694555855,-0.5775226945558556,00-0031382,Jarvis,Landry,5,J.Landry
2022,REG,2,A.J. Green,WR,ARI,5.20857142857143,2.9185818815031266,7.441428571428572,20.676378359068,3,7,42.857142857142854,16.0,0,3.2666666666666657,2.8106999272707376,0.45596673939592813,00-0027942,Adriel,Green,18,A.Green
2022,REG,2,Shi Smith,WR,CAR,5.1866666666666665,2.58309987982004,8.606666666666667,24.036492273319677,1,6,16.666666666666664,2.0,0,4.25,12.922938266347046,-8.672938266347046,00-0036572,Shiyun,Smith,12,S.Smith
2022,REG,2,Logan Thomas,TE,WAS,5.1450000000000005,4.334616923921956,11.742,14.301722247935494,3,5,60.0,37.0,1,4.126666666666665,2.851830541922709,1.2748361247439561,00-0031260,Logan,Thomas,82,L.Thomas
2022,REG,2,Pat Freiermuth,TE,PIT,5.032500000000001,3.0032097485266607,4.7357142857142875,12.873786407766993,4,7,57.14285714285714,22.0,1,4.5874999999999995,5.621057249964451,-1.0335572499644519,00-0036894,Pat,Freiermuth,88,P.Freiermuth
2022,REG,2,Courtland Sutton,WR,DEN,4.968000000000001,2.893700973371278,12.392727272727274,51.031333058810326,7,11,63.63636363636363,122.0,0,2.4242857142857135,3.032660696090358,-0.6083749818046447,00-0034348,Courtland,Sutton,14,C.Sutton
2022,REG,2,Tee Higgins,WR,CIN,4.948999999999999,2.6489596530695447,11.170000000000002,54.92992377673963,6,10,60.0,71.0,1,3.1650000000000005,5.130052372497734,-1.9650523724977336,00-0036410,Tamaurice,Higgins,85,T.Higgins
2022,REG,2,Allen Robinson,WR,LAR,4.866,2.7255419989692142,9.158000000000001,16.816011751744398,4,5,80.0,53.0,1,4.4449999999999985,4.450658983608491,-0.005658983608492818,00-0031428,Allen,Robinson,1,Al.Robinson
2022,REG,2,Amari Cooper,WR,CLE,4.851999999999999,2.98270162754065,11.389000000000001,65.95436645818856,9,10,90.0,101.0,1,1.3455555555555554,1.496204938964571,-0.15064938340901568,00-0031544,Amari,Cooper,2,A.Cooper
2022,REG,2,Juwan Johnson,TE,NO,4.795,1.878609086260576,9.817142857142857,13.735483999920051,4,7,57.14285714285714,40.0,0,1.3124999999999982,1.6258293628279006,-0.31332936282790236,00-0036040,Juwan,Johnson,83,J.Johnson
2022,REG,2,Dawson Knox,TE,BUF,4.745000000000001,3.0729714598255446,6.422,9.521691427215847,4,5,80.0,41.0,0,5.04,4.423989301385177,0.616010698614823,00-0035689,Dawson,Knox,88,D.Knox
2022,REG,2,Nelson Agholor,WR,NE,4.6933333333333325,3.196458208176606,11.408333333333337,22.469143907563033,6,6,100.0,110.0,1,6.924999999999998,4.1954557129197765,2.7295442870802216,00-0031549,Nelson,Agholor,15,N.Agholor
2022,REG,2,Irv Smith,TE,MIN,4.41,4.147490279962507,7.257499999999999,22.393643691904188,5,8,62.5,36.0,1,3.656,2.982674443679616,0.6733255563203842,00-0034970,Irvin,Smith,84,I.Smith
2022,REG,2,Diontae Johnson,WR,PIT,4.381,2.742792480196697,10.192000000000002,39.58058252427184,6,10,60.0,57.0,0,0.64,1.2459707750625382,-0.6059707750625382,00-0035216,Diontae,Johnson,18,D.Johnson
2022,REG,2,Terry McLaurin,WR,WAS,4.34,1.7370557036226844,13.25125,25.82397505541887,4,8,50.0,75.0,0,6.459999999999998,4.82008250021984,1.6399174997801582,00-0035659,Terry,McLaurin,17,T.McLaurin
2022,REG,2,Gerald Everett,TE,LAC,4.264,3.0154325006449167,3.685000000000001,15.462403491104409,6,10,60.0,71.0,0,8.169999999999998,5.297865329281346,2.872134670718652,00-0033895,Gerald,Everett,7,G.Everett
2022,REG,2,Ja'Marr Chase,WR,CIN,3.9637499999999997,3.4421206448530457,6.723333333333333,29.756577329727072,5,9,55.55555555555556,54.0,0,6.166000000000002,4.400174864166547,1.7658251358334551,00-0036900,Ja'Marr,Chase,1,J.Chase
2022,REG,2,Jahan Dotson,WR,WAS,3.7720000000000007,4.680768201951332,17.704,21.563421110326182,4,5,80.0,59.0,1,2.857499999999998,1.4423981426352839,1.4151018573647143,00-0037741,Jahan,Dotson,1,J.Dotson
2022,REG,2,Michael Thomas,WR,NO,3.3644444444444446,2.016159314105472,11.34,20.399352401511063,6,9,66.66666666666666,65.0,1,1.3150000000000006,0.7986061741897098,0.5163938258102908,00-0032765,Michael,Thomas,13,M.Thomas
2022,REG,2,Mike Williams,WR,LAC,3.1639999999999997,1.3647193941153335,13.588999999999999,57.01997314535081,8,10,80.0,113.0,1,1.17,1.2126057426673214,-0.04260574266732142,00-0033536,Michael,Williams,81,M.Williams
2022,REG,2,David Njoku,TE,CLE,2.7175,2.6036576749876996,3.9400000000000004,11.408385452860784,3,5,60.0,32.0,0,9.049999999999999,7.110262348879208,1.939737651120791,00-0033885,David,Njoku,85,D.Njoku
2022,REG,2,Breshad Perriman,WR,TB,2.675,2.167000058225258,12.374,21.240730568525134,3,5,60.0,45.0,1,4.726666666666667,5.715027716901773,-0.9883610502351061,00-0032054,Breshad,Perriman,16,B.Perriman
2022,REG,3,Tyler Conklin,TE,NYJ,12.53,5.8714032058504495,3.2524999999999977,5.460077641380754,8,8,100.0,84.0,0,7.247500000000002,5.646286614486684,1.6012133855133186,00-0034270,Tyler,Conklin,83,T.Conklin
2022,REG,3,Kendrick Bourne,WR,NE,10.062000000000001,2.614663994719911,14.044,18.169116125025873,4,5,80.0,58.0,0,1.4799999999999969,1.16895143894223,0.3110485610577669,00-0033307,Kendrick,Bourne,84,K.Bourne
2022,REG,3,Amon-Ra St. Brown,WR,DET,9.29857142857143,3.0446361153555817,5.251111111111111,13.801763915659132,6,9,66.66666666666666,73.0,0,8.979999999999999,7.329353429597556,1.6506465704024427,00-0036963,Amon-Ra,St. Brown,14,A.St. Brown
2022,REG,3,Marquise Brown,WR,ARI,9.205624999999998,3.8928228363743123,8.021764705882353,43.63421111573288,14,17,82.35294117647058,140.0,0,4.307142857142858,4.644924057297631,-0.3377812001547733,00-0035662,Marquise,Brown,2,M.Brown
2022,REG,3,Chris Olave,WR,NO,9.0375,3.968320189154728,14.016923076923076,39.11223679409302,9,13,69.23076923076923,147.0,0,3.857777777777776,2.6693513329700034,1.1884264448077726,00-0037239,Chris,Olave,12,C.Olave
2022,REG,3,Jahan Dotson,WR,WAS,8.925714285714285,2.480365613286177,12.79125,31.726297513486696,2,8,25.0,10.0,0,3.835000000000001,4.848772984401876,-1.013772984401875,00-0037741,Jahan,Dotson,1,J.Dotson
2022,REG,3,Terry McLaurin,WR,WAS,8.344444444444445,2.370181195084514,16.16111111111111,45.0951819929311,6,9,66.66666666666666,102.0,0,2.4249999999999994,1.6788336791704304,0.746166320829569,00-0035659,Terry,McLaurin,17,T.McLaurin
2022,REG,3,Greg Dortch,WR,ARI,8.33,4.853123821457329,3.5829999999999993,11.464499408056824,9,10,90.0,80.0,0,5.440000000000001,3.805126414416362,1.6348735855836392,00-0035500,Greg,Dortch,83,G.Dortch
2022,REG,3,Russell Gage,WR,TB,8.314166666666667,3.849660825310015,5.233076923076923,29.246378057693136,12,13,92.3076923076923,87.0,1,2.959166666666666,4.781459627539003,-1.8222929608723368,00-0034411,Russell,Gage,17,R.Gage
2022,REG,3,Garrett Wilson,WR,NYJ,8.229999999999999,3.6500056571591006,10.52090909090909,24.28496485153709,6,11,54.54545454545454,60.0,0,2.3200000000000007,3.285031927875129,-0.9650319278751285,00-0037740,Garrett,Wilson,17,G.Wilson
2022,REG,3,Tre'Quan Smith,WR,NO,7.941999999999998,4.227805426861986,23.206,24.905020498400912,4,5,80.0,105.0,0,7.512499999999998,4.585825339053734,2.926674660946264,00-0034765,Tre'Quan,Smith,10,T.Smith
2022,REG,3,Tyler Lockett,WR,SEA,7.934444444444444,2.3994700716235546,11.233636363636363,29.27574687862778,9,11,81.81818181818183,76.0,0,0.26000000000000195,1.437095983972351,-1.177095983972349,00-0032211,Tyler,Lockett,16,T.Lockett
2022,REG,3,Curtis Samuel,WR,WAS,7.875,2.7104896029722476,3.7380000000000004,11.589260246791095,7,10,70.0,48.0,0,2.585714285714286,2.668363914921855,-0.08264962920756913,00-0033282,Curtis,Samuel,10,C.Samuel
2022,REG,3,Christian Kirk,WR,JAX,7.83,3.2929184381228285,6.928888888888888,31.021788876728678,6,9,66.66666666666666,72.0,1,4.298333333333335,4.12867875685865,0.1696545764746844,00-0034775,Christian,Kirk,13,C.Kirk
2022,REG,3,Sterling Shepard,WR,NYG,7.694444444444445,2.150389635624556,9.764000000000001,46.24419816235674,5,10,50.0,49.0,0,2.6239999999999997,2.954948175768166,-0.3309481757681665,00-0032385,Sterling,Shepard,3,S.Shepard
2022,REG,3,Drake London,WR,ATL,7.638333333333333,2.185555379717331,14.960000000000003,30.08748701102806,3,6,50.0,54.0,1,8.169999999999996,7.805398691626881,0.364601308373115,00-0037238,Drake,London,5,D.London
2022,REG,3,Josh Reynolds,WR,DET,7.597999999999999,3.542802449617537,16.244999999999997,47.441738216225694,6,10,60.0,96.0,0,5.043333333333336,5.608587038031469,-0.565253704698133,00-0033943,Joshua Dedmon-Reynolds,Reynolds,8,J.Reynolds
2022,REG,3,Chase Claypool,WR,PIT,7.52,2.2749198226605594,14.003333333333332,22.776437420369216,3,6,50.0,41.0,0,1.3333333333333333,1.335927252529397,-0.0025939191960637764,00-0036326,Chase,Claypool,11,C.Claypool
2022,REG,3,Davante Adams,WR,LV,7.478,2.515582694877395,8.869000000000003,21.426328123112608,5,10,50.0,36.0,1,2.0979999999999963,2.7005350847536933,-0.602535084753697,00-0031381,Davante,Adams,17,D.Adams
2022,REG,3,Zay Jones,WR,JAX,7.458181818181817,3.846500796592065,3.7236363636363645,20.376081981892348,10,11,90.9090909090909,85.0,1,5.989999999999998,3.6535390118032125,2.336460988196786,00-0033891,Isaiah,Jones,7,Z.Jones
2022,REG,3,D.J. Chark,WR,DET,7.23,1.6070794266613266,19.166666666666668,33.584486887448165,3,6,50.0,46.0,0,2.039999999999997,3.487843974051733,-1.447843974051736,00-0034777,Darrell,Chark,4,D.Chark
2022,REG,3,Romeo Doubs,WR,GB,7.21125,3.560836397602189,2.7800000000000002,13.898262717160359,8,8,100.0,73.0,1,6.32125,5.750131554291663,0.5711184457083371,00-0037816,Romeo,Doubs,87,R.Doubs
2022,REG,3,D.J. Moore,WR,CAR,7.065,2.31002847572401,7.9816666666666665,32.23396378811335,1,6,16.666666666666664,2.0,0,0.060000000000002274,0.3288829934194837,-0.2688829934194814,00-0034827,Denniston,Moore,2,D.Moore
2022,REG,3,Marquise Goodwin,WR,SEA,6.936,1.364785731097786,13.232000000000003,15.674382240754342,2,5,40.0,31.0,0,3.285,2.1513449328681418,1.1336550671318584,00-0030068,Marquise,Goodwin,11,M.Goodwin
2022,REG,3,Michael Thomas,WR,NO,6.901999999999999,2.0393575747397334,7.108,7.628410139732555,5,5,100.0,49.0,0,2.692,2.7047836022728005,-0.012783602272800287,00-0032765,Michael,Thomas,13,M.Thomas
2022,REG,3,Mack Hollins,WR,LV,6.798181818181818,1.9382601338644394,15.73181818181818,41.806585654579266,8,11,72.72727272727273,158.0,1,5.7475000000000005,1.5826112574718245,4.164888742528176,00-0033555,Mack,Hollins,10,M.Hollins
2022,REG,3,Deebo Samuel,WR,SF,6.788333333333334,4.217128802267436,6.831250000000001,21.962785837720542,5,8,62.5,73.0,0,6.245999999999999,5.325145364515583,0.9208546354844156,00-0035719,Tyshun,Samuel,19,D.Samuel
2022,REG,3,Kyle Pitts,TE,ATL,6.778571428571428,1.8451035295225613,18.93875,50.786042302148616,5,8,62.5,87.0,0,7.7,4.706791403312399,2.9932085966876008,00-0036970,Kyle,Pitts,8,K.Pitts
2022,REG,3,Robert Woods,WR,TEN,6.775555555555556,2.713121914383257,12.38888888888889,59.122965162521865,4,9,44.44444444444444,85.0,0,7.360000000000001,7.211332031853246,0.1486679681467553,00-0030431,Robert,Woods,2,R.Woods
2022,REG,3,DeVonta Smith,WR,PHI,6.746666666666667,2.0939196631737858,17.451666666666664,52.70018621973929,8,12,66.66666666666666,169.0,1,8.07875,4.789987533706862,3.2887624662931376,00-0036912,DeVonta,Smith,6,D.Smith
2022,REG,3,Marquez Valdes-Scantling,WR,KC,6.7299999999999995,3.0177710880942423,13.12,31.361835814779397,4,7,57.14285714285714,48.0,0,3.494999999999999,3.4053309065871247,0.08966909341287455,00-0034272,Marquez,Valdes-Scantling,11,M.Valdes-Scantling
2022,REG,3,Brandon Aiyuk,WR,SF,6.715,2.081769670835492,13.876249999999999,44.61278784712455,3,8,37.5,39.0,1,5.113333333333334,2.664734297678782,2.4485990356545524,00-0036261,Brandon,Aiyuk,11,B.Aiyuk
2022,REG,3,Darnell Mooney,WR,CHI,6.698333333333333,3.286541485746955,8.616666666666665,42.854774535809014,2,6,33.33333333333333,23.0,0,0.9600000000000009,1.354221078403043,-0.3942210784030422,00-0036309,Darnell,Mooney,11,D.Mooney
2022,REG,3,Scott Miller,WR,TB,6.538000000000001,1.6330721426115946,8.830000000000002,18.98026740036972,1,5,20.0,4.0,0,2.430000000000007,4.562892874950194,-2.132892874950187,00-0035298,Scott,Miller,10,S.Miller
2022,REG,3,Irv Smith,TE,MIN,6.418000000000001,2.070999333290905,4.838333333333331,9.72301302877047,2,6,33.33333333333333,32.0,0,9.425000000000004,8.7110112735812,0.7139887264188047,00-0034970,Irvin,Smith,84,I.Smith
2022,REG,3,Corey Davis,WR,NYJ,6.347999999999999,1.6500894031093882,13.988,14.676319378868955,2,5,40.0,27.0,0,1.5450000000000017,1.9000860870260112,-0.3550860870260095,00-0033871,Corey,Davis,84,C.Davis
2022,REG,3,CeeDee Lamb,WR,DAL,6.319090909090908,3.32009569222803,10.74916666666667,50.69963053219087,8,12,66.66666666666666,87.0,1,4.396249999999999,3.7888370118530474,0.6074129881469519,00-0036358,Cedarian,Lamb,88,C.Lamb
2022,REG,3,George Kittle,TE,SF,6.2475000000000005,2.4973998444342347,4.944,9.934493429248887,4,5,80.0,28.0,0,3.1950000000000003,2.9765282578312053,0.21847174216879495,00-0033288,George,Kittle,85,G.Kittle
2022,REG,3,Cooper Kupp,WR,LAR,6.2459999999999996,2.780385933269033,15.333333333333334,46.72422549517522,4,6,66.66666666666666,44.0,0,4.369999999999999,3.570664956938863,0.7993350430611361,00-0033908,Cooper,Kupp,10,C.Kupp
2022,REG,3,JuJu Smith-Schuster,WR,KC,6.2425,3.2813807012767677,12.399999999999999,33.875153667531755,5,8,62.5,89.0,0,10.506000000000002,3.882645498799138,6.623354501200864,00-0033857,John,Smith-Schuster,9,J.Smith-Schuster
2022,REG,3,Diontae Johnson,WR,PIT,6.233636363636363,3.2001000247559763,13.644545454545458,40.686925641790246,8,11,72.72727272727273,84.0,0,0.4612499999999988,2.1226004618685064,-1.6613504618685075,00-0035216,Diontae,Johnson,18,D.Johnson
2022,REG,3,Courtland Sutton,WR,DEN,6.1209999999999996,3.1788106131747123,9.959000000000001,49.73035054429243,8,10,80.0,97.0,0,3.0012499999999984,3.5674897857002748,-0.5662397857002763,00-0034348,Courtland,Sutton,14,C.Sutton
2022,REG,3,Darren Waller,TE,LV,6.117500000000001,3.0303063286910623,8.572,10.354407750102673,3,5,60.0,22.0,0,2.4499999999999997,2.3677806500811442,0.08221934991885549,00-0031610,Darren,Waller,83,D.Waller
2022,REG,3,Jarvis Landry,WR,NO,6.1160000000000005,3.1741928974968414,14.520000000000001,15.583077550494753,2,5,40.0,22.0,0,1.8449999999999989,4.250214831779886,-2.4052148317798867,00-0031382,Jarvis,Landry,5,J.Landry
2022,REG,3,Richie James,WR,NYG,6.036,2.4894082158441453,8.215999999999998,19.456284929430705,4,5,80.0,36.0,0,2.380000000000001,4.544390181297137,-2.1643901812971365,00-0034286,Richard,James,80,R.James
2022,REG,3,Brandin Cooks,WR,HOU,6.022857142857142,1.9766519633758997,9.861428571428572,30.621478951337444,2,7,28.57142857142857,22.0,0,-0.03000000000000469,1.624466327326786,-1.6544663273267908,00-0031236,Brandin,Cooks,13,B.Cooks
2022,REG,3,Noah Brown,WR,DAL,5.910000000000001,2.8386423679502406,7.815714285714288,21.50381259334958,5,7,71.42857142857143,54.0,0,4.787999999999999,3.4078704204442145,1.3801295795557849,00-0033591,Noah,Brown,85,N.Brown
