Date,Player,Position,Team,Price,NFLALLDAY_ASSETS_URL
2022-09-08 00:00:00-07:00,Asante Samuel,DB,New England Patriots,42.357142857142854,https://assets.nflallday.com/editions/setting_the_bar/b623ae39-2233-48bc-b4d5-52430c89a40c/play_b623ae39-2233-48bc-b4d5-52430c89a40c_setting_the_bar_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Ashton Dulin,WR,Indianapolis Colts,5.229166666666667,https://assets.nflallday.com/editions/base/027b4643-97cf-4549-b1fe-4766be1f5786/play_027b4643-97cf-4549-b1fe-4766be1f5786_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Atlanta Falcons,Team,Atlanta Falcons,12.0,https://assets.nflallday.com/editions/base/17feae8f-7f05-4183-8d22-f67e0dbec587/play_17feae8f-7f05-4183-8d22-f67e0dbec587_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Austin Ekeler,RB,Los Angeles Chargers,56.27777777777778,https://assets.nflallday.com/editions/locked_in/a566bdaa-21f2-4721-8940-e28252058d20/play_a566bdaa-21f2-4721-8940-e28252058d20_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Azeez Ojulari,LB,New York Giants,10.357142857142858,https://assets.nflallday.com/editions/make_the_stop/36d20615-e4a1-4acb-86b2-562d6ce65a6a/play_36d20615-e4a1-4acb-86b2-562d6ce65a6a_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Baker Mayfield,QB,Cleveland Browns,20.130434782608695,https://assets.nflallday.com/editions/base/7a7dc030-1fa3-43a4-ad23-902b187422a9/play_7a7dc030-1fa3-43a4-ad23-902b187422a9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Baltimore Ravens,Team,Baltimore Ravens,183.0,https://assets.nflallday.com/editions/in_the_trenches/2fe61c2d-5008-4690-9888-928123e14a1f/play_2fe61c2d-5008-4690-9888-928123e14a1f_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Ben Roethlisberger,QB,Pittsburgh Steelers,14.333333333333334,https://assets.nflallday.com/editions/super_wild_card_weekend/5b5012c5-4217-4f9f-a733-caceb8ed1893/play_5b5012c5-4217-4f9f-a733-caceb8ed1893_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Ben Skowronek,WR,Los Angeles Rams,25.345549738219894,https://assets.nflallday.com/editions/base/d4a4d6ae-363a-4c38-b3fe-e06e9feaa179/play_d4a4d6ae-363a-4c38-b3fe-e06e9feaa179_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Blake Lynch,LB,Minnesota Vikings,5.294871794871795,https://assets.nflallday.com/editions/base/5546d146-3c88-463c-936f-749c54e94f44/play_5546d146-3c88-463c-936f-749c54e94f44_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Bobby McCain,DB,Washington Football Team,5.369565217391305,https://assets.nflallday.com/editions/base/9bb77603-79cb-40a1-ad42-4821cc49d955/play_9bb77603-79cb-40a1-ad42-4821cc49d955_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Boston Scott,RB,Philadelphia Eagles,6.2727272727272725,https://assets.nflallday.com/editions/base/57e5deb8-2aa2-4e96-96e2-072cac630060/play_57e5deb8-2aa2-4e96-96e2-072cac630060_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Bradley Chubb,LB,Denver Broncos,70.0,https://assets.nflallday.com/editions/ball_hawk/125a2e11-85e4-4526-8227-a860502a3132/play_125a2e11-85e4-4526-8227-a860502a3132_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brandin Cooks,WR,Houston Texans,207.0,https://assets.nflallday.com/editions/locked_in/118699c5-dd8b-42e3-b55c-a290c1910fab/play_118699c5-dd8b-42e3-b55c-a290c1910fab_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brandin Echols,DB,New York Jets,7.0,https://assets.nflallday.com/editions/base/96bef7e3-afb5-496d-88f1-b881468afecc/play_96bef7e3-afb5-496d-88f1-b881468afecc_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brandon Aiyuk,WR,San Francisco 49ers,10.145454545454545,https://assets.nflallday.com/editions/super_wild_card_weekend/a7b5f20d-e922-4e04-8345-fabfed9b2e5f/play_a7b5f20d-e922-4e04-8345-fabfed9b2e5f_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brandon McManus,K,Denver Broncos,8.047619047619047,https://assets.nflallday.com/editions/base/f5b6d191-7da4-4449-a011-1742f466bb95/play_f5b6d191-7da4-4449-a011-1742f466bb95_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brandon Powell,WR,Los Angeles Rams,88.91666666666667,https://assets.nflallday.com/editions/afterburners/13503d40-027f-4bad-b013-a748096e8e9e/play_13503d40-027f-4bad-b013-a748096e8e9e_afterburners_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Braxton Berrios,WR,New York Jets,6.0,https://assets.nflallday.com/editions/base/b753616b-ad92-4474-81da-55137a9bb2f9/play_b753616b-ad92-4474-81da-55137a9bb2f9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brett Favre,QB,Green Bay Packers,94.28571428571429,https://assets.nflallday.com/editions/opening_acts/2c11e087-0f2f-4c4d-b01b-5c58bce2ad0e/play_2c11e087-0f2f-4c4d-b01b-5c58bce2ad0e_opening_acts_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brian Burns,DL,Carolina Panthers,6.153846153846154,https://assets.nflallday.com/editions/base/78112d3d-9b51-47c8-a88e-4befae820410/play_78112d3d-9b51-47c8-a88e-4befae820410_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brian Dawkins,DB,Philadelphia Eagles,57.77777777777778,https://assets.nflallday.com/editions/setting_the_bar/dab32b7b-3a75-464a-b211-743f5f3b016e/play_dab32b7b-3a75-464a-b211-743f5f3b016e_setting_the_bar_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brian Johnson,K,Washington Football Team,14.666666666666666,https://assets.nflallday.com/editions/he_called_game/b74a3f17-8c99-496d-9034-1cb7b4c3a53a/play_b74a3f17-8c99-496d-9034-1cb7b4c3a53a_he_called_game_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brian Urlacher,LB,Chicago Bears,9.777777777777779,https://assets.nflallday.com/editions/rivalries/e3521cdc-1376-4176-963f-b53b86cc5c11/play_e3521cdc-1376-4176-963f-b53b86cc5c11_rivalries_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brock Wright,TE,Detroit Lions,7.964285714285714,https://assets.nflallday.com/editions/base/99e3af0e-48b6-49a8-b4e5-519e4424c08a/play_99e3af0e-48b6-49a8-b4e5-519e4424c08a_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Bryan Edwards,WR,Las Vegas Raiders,47.25,https://assets.nflallday.com/editions/locked_in/40e44ed3-ae69-4b1c-80b2-8395a9b93572/play_40e44ed3-ae69-4b1c-80b2-8395a9b93572_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Bryant Young,DL,San Francisco 49ers,67.5,https://assets.nflallday.com/editions/class_of_2022/ee670a7d-a8f8-4fc3-9276-1d11d28b7dd4/play_ee670a7d-a8f8-4fc3-9276-1d11d28b7dd4_class_of_2022_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Budda Baker,DB,Arizona Cardinals,10.21875,https://assets.nflallday.com/editions/ball_hawk/6c2adaba-3e94-4cae-bc94-284f59216d82/play_6c2adaba-3e94-4cae-bc94-284f59216d82_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Byron Leftwich,QB,Jacksonville Jaguars,6.0,https://assets.nflallday.com/editions/against_the_clock/2da44da8-f088-4e3d-8bc5-5a7fc54f4752/play_2da44da8-f088-4e3d-8bc5-5a7fc54f4752_against_the_clock_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Byron Pringle,WR,Kansas City Chiefs,6.0,https://assets.nflallday.com/editions/base/1d7da310-a870-4250-a548-5557b8e6ce98/play_1d7da310-a870-4250-a548-5557b8e6ce98_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,C.J. Gardner-Johnson,DB,New Orleans Saints,11.181818181818182,https://assets.nflallday.com/editions/he_called_game/d29811ec-9743-4b1a-8ed4-74d06464e984/play_d29811ec-9743-4b1a-8ed4-74d06464e984_he_called_game_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,C.J. Mosley,LB,New York Jets,5.340909090909091,https://assets.nflallday.com/editions/base/acc8ff3a-f144-466e-ac0d-366bbabb63e1/play_acc8ff3a-f144-466e-ac0d-366bbabb63e1_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,C.J. Uzomah,TE,Cincinnati Bengals,5.897435897435898,https://assets.nflallday.com/editions/super_wild_card_weekend/b663eb69-337a-47c6-a08c-8c4a08659f12/play_b663eb69-337a-47c6-a08c-8c4a08659f12_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Calvin Johnson,WR,Detroit Lions,12.485714285714286,https://assets.nflallday.com/editions/rivalries/cf13fb3d-771d-4609-a409-fcd5a32a59a0/play_cf13fb3d-771d-4609-a409-fcd5a32a59a0_rivalries_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cam Newton,QB,Carolina Panthers,6.818181818181818,https://assets.nflallday.com/editions/base/9da9f77a-057b-498d-9e0f-040b32f72933/play_9da9f77a-057b-498d-9e0f-040b32f72933_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cam Sims,WR,Washington Football Team,50.0,https://assets.nflallday.com/editions/locked_in/4a15b23a-5fc1-489a-a370-0ebf8cdc4279/play_4a15b23a-5fc1-489a-a370-0ebf8cdc4279_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cameron Heyward,DL,Pittsburgh Steelers,88.0,https://assets.nflallday.com/editions/in_the_trenches/094aa4e7-0a85-4064-b9a3-c3823c7675f0/play_094aa4e7-0a85-4064-b9a3-c3823c7675f0_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cameron Jordan,DL,New Orleans Saints,127.0,https://assets.nflallday.com/editions/in_the_trenches/8e795ac3-c070-4198-a8ee-82c45f74bc8d/play_8e795ac3-c070-4198-a8ee-82c45f74bc8d_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cameron Sutton,DB,Pittsburgh Steelers,5.30188679245283,https://assets.nflallday.com/editions/base/d6042377-44a2-4368-8bb2-029c90790385/play_d6042377-44a2-4368-8bb2-029c90790385_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Carlos Dunlap,DL,Seattle Seahawks,104.5,https://assets.nflallday.com/editions/game_changers/1def276f-8d1e-49a4-9d75-08bf7e724f2f/play_1def276f-8d1e-49a4-9d75-08bf7e724f2f_game_changers_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Carlos Watkins,DL,Dallas Cowboys,75.0,https://assets.nflallday.com/editions/in_the_trenches/a3e12fed-6f40-4c36-b8f2-07f6b8dae52a/play_a3e12fed-6f40-4c36-b8f2-07f6b8dae52a_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Carolina Panthers,Team,Carolina Panthers,12.69047619047619,https://assets.nflallday.com/editions/make_the_stop/0c2a69fb-70d3-42d5-8456-6cee0dd1a79e/play_0c2a69fb-70d3-42d5-8456-6cee0dd1a79e_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Carson Wentz,QB,Indianapolis Colts,10.4375,https://assets.nflallday.com/editions/move_the_chains/e002afe2-3591-4b18-93f6-ff528a9b44df/play_e002afe2-3591-4b18-93f6-ff528a9b44df_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Casey Hayward,DB,Las Vegas Raiders,49.0,https://assets.nflallday.com/editions/ball_hawk/530d1029-e11a-4d5f-8c39-5bc4fbff8a69/play_530d1029-e11a-4d5f-8c39-5bc4fbff8a69_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cedrick Wilson Jr.,WR,Dallas Cowboys,9.043478260869565,https://assets.nflallday.com/editions/move_the_chains/15100543-38b1-4029-9a3c-98cc8a01a65b/play_15100543-38b1-4029-9a3c-98cc8a01a65b_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,CeeDee Lamb,WR,Dallas Cowboys,48.85964912280702,https://assets.nflallday.com/editions/base/4e437697-7c6f-495c-a920-d13d3542bbce/play_4e437697-7c6f-495c-a920-d13d3542bbce_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chad Johnson,WR,Cincinnati Bengals,17.467532467532468,https://assets.nflallday.com/editions/gridiron/03cf224e-6341-4fdc-a6eb-87a3f0eff8a4/play_03cf224e-6341-4fdc-a6eb-87a3f0eff8a4_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chandler Jones,LB,Arizona Cardinals,70.0,https://assets.nflallday.com/editions/in_the_trenches/2442718d-2f5d-4718-b299-10aae3c651b9/play_2442718d-2f5d-4718-b299-10aae3c651b9_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Charles Harris,LB,Detroit Lions,5.0181818181818185,https://assets.nflallday.com/editions/base/2e0fcbbb-8e4b-47f1-ba7c-2a032748ded0/play_2e0fcbbb-8e4b-47f1-ba7c-2a032748ded0_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Charles Tillman,DB,Chicago Bears,6.190476190476191,https://assets.nflallday.com/editions/rivalries/47056a19-2175-44f8-b45d-c8497abdb84f/play_47056a19-2175-44f8-b45d-c8497abdb84f_rivalries_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chase Claypool,WR,Pittsburgh Steelers,20.733333333333334,https://assets.nflallday.com/editions/base/a80258f2-b725-4544-9754-54c513b7e948/play_a80258f2-b725-4544-9754-54c513b7e948_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chase Edmonds,RB,Arizona Cardinals,9.612903225806452,https://assets.nflallday.com/editions/base/f11ba736-88dd-4e9c-a4b3-e0727dd88625/play_f11ba736-88dd-4e9c-a4b3-e0727dd88625_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chicago Bears,Team,Chicago Bears,97.0,https://assets.nflallday.com/editions/locked_in/3b3c70ba-e21d-482e-aafc-7d7fa5ed94c1/play_3b3c70ba-e21d-482e-aafc-7d7fa5ed94c1_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chidobe Awuzie,DB,Cincinnati Bengals,6.918367346938775,https://assets.nflallday.com/editions/ball_hawk/90fae00b-bf39-4c76-8fa3-0c2542701568/play_90fae00b-bf39-4c76-8fa3-0c2542701568_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
